lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
michael_post_yes_004	karin	sherry	karin	wink	curious	name_karin	michael_post_yes_004	None					FALSE	FALSE	FALSE								
michael_post_yes_005	sherry	sherry	karin	smile	curious	name_sherry	michael_post_yes_005	None					FALSE	FALSE	FALSE								
michael_post_yes_006	sherry	sherry	karin	yareyare	curious	name_sherry	michael_post_yes_006	JumpToLine	michael_post_common_001				FALSE	FALSE	FALSE								
michael_post_no_001	sherry	sherry	lucifer	worry	neutral	name_sherry	michael_post_no_001	None					FALSE	FALSE	FALSE								
michael_post_no_002	lucifer	sherry	lucifer	worry	embarassed	name_lucifer	michael_post_no_002	None					FALSE	FALSE	FALSE								
michael_post_no_003	karin	karin	lucifer	sorry	embarassed	name_karin	michael_post_no_003	None					FALSE	FALSE	FALSE								
michael_post_no_004	lucifer	karin	lucifer	sorry	neutral	name_lucifer	michael_post_no_004	None					FALSE	FALSE	FALSE								
michael_post_common_001	michael	sherry	michael	perplexed	drunk	name_michael	michael_post_common_001	None					FALSE	FALSE	FALSE								
michael_post_common_002	sherry	sherry	michael	perplexed	drunk	name_sherry	michael_post_common_002	None					FALSE	FALSE	FALSE								
michael_post_common_003	lucifer	sherry	lucifer	perplexed	nervous	name_lucifer	michael_post_common_003	None					FALSE	FALSE	FALSE								
michael_post_common_004	sherry	sherry	lucifer	smile	nervous	name_sherry	michael_post_common_004	None					FALSE	FALSE	FALSE								
michael_post_common_005	lucifer	sherry	lucifer	smile	nervous	name_lucifer	michael_post_common_005	None					FALSE	FALSE	FALSE								
michael_post_common_006	karin	karin	lucifer	suspicious	nervous	name_karin	michael_post_common_006	None					FALSE	FALSE	FALSE								
michael_post_common_007	lucifer	karin	lucifer	suspicious	nervous	name_lucifer	michael_post_common_007	None					FALSE	FALSE	FALSE								
michael_post_common_008	sherry	sherry	lucifer	perplexed	nervous	name_sherry	michael_post_common_008	None					FALSE	FALSE	FALSE								
michael_post_common_009	michael	sherry	michael	perplexed	drunk	name_michael	michael_post_common_009	None					FALSE	FALSE	FALSE								
michael_post_common_010	sherry	sherry	michael	annoyed	drunk	name_sherry	michael_post_common_010	None					FALSE	FALSE	FALSE								
michael_post_common_011	lucifer	sherry	lucifer	annoyed	surprise	name_lucifer	michael_post_common_011	None					FALSE	FALSE	FALSE								
michael_post_common_012	karin	sherry	karin	annoyed	tired	name_karin	michael_post_common_012	None					FALSE	FALSE	FALSE								
michael_post_common_013	sherry	sherry	karin	urgent	tired	name_sherry	michael_post_common_013	None					FALSE	FALSE	FALSE								
michael_post_common_014	lucifer	sherry	lucifer	urgent	embarassed	name_lucifer	michael_post_common_014	None					FALSE	FALSE	FALSE								
michael_post_common_015	michael	michael	lucifer	drunk	embarassed	name_michael	michael_post_common_015	None					FALSE	FALSE	FALSE								
michael_post_common_016	sherry	michael	sherry	drunk	mock	name_sherry	michael_post_common_016	None					FALSE	FALSE	FALSE								
michael_post_common_017	michael	michael	sherry	drunk	mock	name_michael	michael_post_common_017	None					FALSE	FALSE	FALSE								
michael_post_common_018							michael_post_common_018	LoadNextScene					FALSE	FALSE	FALSE								
