lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
beelzebub_affinity_03_022	sherry	sherry	baalzebub	easy	happy	speaker_sherry	beelzebub_affinity_03_022_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_023	sherry	sherry	baalzebub	soft	happy	speaker_sherry	beelzebub_affinity_03_023_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_024	sherry	sherry	baalzebub	excited	happy	speaker_sherry	beelzebub_affinity_03_024_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_025	sherry	sherry	baalzebub	smile	happy	speaker_sherry	beelzebub_affinity_03_025_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_026	sherry	sherry	baalzebub	content	happy	speaker_sherry	beelzebub_affinity_03_026_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_027	sherry	sherry	baalzebub	soft	happy	speaker_sherry	beelzebub_affinity_03_027_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_028	sherry	sherry	baalzebub	easy	happy	speaker_sherry	beelzebub_affinity_03_028_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_029	sherry	sherry	baalzebub	soft	happy	speaker_sherry	beelzebub_affinity_03_029_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_030	sherry	sherry	baalzebub	content	happy	speaker_sherry	beelzebub_affinity_03_030_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_031	baalzebub	sherry	baalzebub	content	neutral	speaker_baalzebub	beelzebub_affinity_03_031_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_032	karin	karin	baalzebub	suspicous	neutral	speaker_karin	beelzebub_affinity_03_032_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_033	baalzebub	karin	baalzebub	suspicous	tease	speaker_baalzebub	beelzebub_affinity_03_033_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_034	sherry	sherry	baalzebub	mumble	tease	speaker_sherry	beelzebub_affinity_03_034_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_035	sherry	sherry	baalzebub	smug	tease	speaker_sherry	beelzebub_affinity_03_035_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_036	karin	sherry	karin	smug	confront	speaker_karin	beelzebub_affinity_03_036_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_037	sherry	sherry	karin	awkward	confront	speaker_sherry	beelzebub_affinity_03_037_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_038	baalzebub	sherry	baalzebub	awkward	smile	speaker_baalzebub	beelzebub_affinity_03_038_body						FALSE	FALSE	FALSE								
beelzebub_affinity_03_039							beelzebub_affinity_03_039_body	UpgradePendingFacilityRank					FALSE	FALSE	FALSE								
