lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
leviathan_affinity_03_019	leviathan	sherry	leviathan	confront	yanJealous	speaker_leviathan	leviathan_affinity_03_019_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_020	sherry	sherry	leviathan	panic	yanJealous	speaker_sherry	leviathan_affinity_03_020_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_021	karin	sherry	karin	panic	desperate	speaker_karin	leviathan_affinity_03_021_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_022	karin	sherry	karin	panic	desperate	speaker_karin	leviathan_affinity_03_022_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_023	karin	sherry	karin	panic	persuade	speaker_karin	leviathan_affinity_03_023_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_024	karin	sherry	karin	panic	persuade	speaker_karin	leviathan_affinity_03_024_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_025	karin	sherry	karin	panic	persuade	speaker_karin	leviathan_affinity_03_025_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_026	sherry	sherry	karin	yareyare	persuade	speaker_sherry	leviathan_affinity_03_026_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_027	leviathan	sherry	leviathan	yareyare	sad	speaker_leviathan	leviathan_affinity_03_027_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_028	leviathan	sherry	leviathan	yareyare	cry	speaker_leviathan	leviathan_affinity_03_028_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_029	sherry	sherry	leviathan	perplexed	cry	speaker_sherry	leviathan_affinity_03_029_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_030	leviathan	sherry	leviathan	perplexed	sad	speaker_leviathan	leviathan_affinity_03_030_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_031	sherry	sherry	leviathan	soft	sad	speaker_sherry	leviathan_affinity_03_031_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_032	leviathan	sherry	leviathan	soft	neutral	speaker_leviathan	leviathan_affinity_03_032_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_033	leviathan	sherry	leviathan	soft	love3	speaker_leviathan	leviathan_affinity_03_033_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_034	sherry	sherry	leviathan	awkward	love3	speaker_sherry	leviathan_affinity_03_034_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_035	leviathan	sherry	leviathan	awkward	love2	speaker_leviathan	leviathan_affinity_03_035_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_036	leviathan	sherry	leviathan	awkward	love2	speaker_leviathan	leviathan_affinity_03_036_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_037	sherry	sherry	leviathan	perplexed	love2	speaker_sherry	leviathan_affinity_03_037_body						FALSE	FALSE	FALSE								
leviathan_affinity_03_038	narration					speaker_narration	leviathan_affinity_03_038_body	UpgradePendingFacilityRank					FALSE	FALSE	FALSE								
