lineID	speakerID	leftActorID	rightActorID	leftExpressionID	rightExpressionID	speakerNameKey	bodyTextKey	lineEndAction	lineEndActionValue	backgroundID	storyImageID	choiceID	clearBackground	showStoryImage	hasChoice	yesTextKey	noTextKey	yesAction	noAction	yesActionValue	noActionValue	yesNextLineID	noNextLineID
prologue_c_020	sherry	karin	sherry	amazed	easy	name_sherry	prologue_c_020	None					FALSE	FALSE	FALSE								
prologue_c_021	karin	karin	sherry	curious	easy	name_karin	prologue_c_021	None					FALSE	FALSE	FALSE								
prologue_c_022	sherry	karin	sherry	curious	smug	name_sherry	prologue_c_022	None					FALSE	FALSE	FALSE								
prologue_c_023	sherry	karin	sherry	curious	smug	name_sherry	prologue_c_023	None					FALSE	FALSE	FALSE								
prologue_c_024	karin	karin	sherry	confront	smug	name_karin	prologue_c_024	None					FALSE	FALSE	FALSE								
prologue_c_025	sherry	karin	sherry	confront	greasy	name_sherry	prologue_c_025	None					FALSE	FALSE	FALSE								
prologue_c_026	karin	karin	sherry	panic	greasy	name_karin	prologue_c_026	None					FALSE	FALSE	FALSE								
prologue_c_027	sherry	karin	sherry	panic	annoyed	name_sherry	prologue_c_027	None					FALSE	FALSE	FALSE								
prologue_c_028	karin	karin	sherry	tired	annoyed	name_karin	prologue_c_028	None					FALSE	FALSE	FALSE								
prologue_c_029	sherry	karin	sherry	tired	hassle	name_sherry	prologue_c_029	None					FALSE	FALSE	FALSE								
prologue_c_030	sherry	karin	sherry	tired	hassle	name_sherry	prologue_c_030	None					FALSE	FALSE	FALSE								
prologue_c_031	karin	karin	sherry	happy	hassle	name_karin	prologue_c_031	None					FALSE	FALSE	FALSE								
prologue_c_032	sherry	karin	sherry	happy	annoyed	name_sherry	prologue_c_032	None					FALSE	FALSE	FALSE								
prologue_c_033	karin	karin	sherry	persuade	annoyed	name_karin	prologue_c_033	None					FALSE	FALSE	FALSE								
prologue_c_034	sherry	karin	sherry	persuade	hassle	name_sherry	prologue_c_034	None					FALSE	FALSE	FALSE								
prologue_c_035	karin	karin	sherry	persuade	hassle	name_karin	prologue_c_035	None					FALSE	FALSE	FALSE								
prologue_c_036	sherry	karin	sherry	persuade	shadow	name_sherry	prologue_c_036	None					FALSE	FALSE	FALSE								
prologue_c_037	karin	karin	sherry	awkward	shadow	name_karin	prologue_c_037	None					FALSE	FALSE	FALSE								
prologue_c_038	sherry	karin	sherry	awkward	shadow	name_sherry	prologue_c_038	None					FALSE	FALSE	FALSE								
prologue_c_039	karin	karin	sherry	awkward	shadow	name_karin	prologue_c_039	None					FALSE	FALSE	FALSE								
prologue_c_040	karin	karin	sherry	awkward	shadow	name_karin	prologue_c_040	None					FALSE	FALSE	FALSE								
prologue_c_041	sherry	karin	sherry	awkward	shadow	name_sherry	prologue_c_041	None					FALSE	FALSE	FALSE								
prologue_c_042	sherry	karin	sherry	awkward	shadow	name_sherry	prologue_c_042	None					FALSE	FALSE	FALSE								
prologue_c_043	karin	karin	sherry	confront	shadow	name_karin	prologue_c_043	None					FALSE	FALSE	FALSE								
prologue_c_044	sherry	karin	sherry	confront	excited	name_sherry	prologue_c_044	None					FALSE	FALSE	FALSE								
prologue_c_045	karin	karin	sherry	amazed	excited	name_karin	prologue_c_045	None					FALSE	FALSE	FALSE								
prologue_c_046	sherry	karin	sherry	amazed	easy	name_sherry	prologue_c_046	None					FALSE	FALSE	FALSE								
prologue_c_047	sherry	karin	sherry	amazed	excited	name_sherry	prologue_c_047	None					FALSE	FALSE	FALSE								
prologue_c_048	karin	karin	sherry	happy	excited	name_karin	prologue_c_048	None					FALSE	FALSE	FALSE								
prologue_c_049	sherry	karin	sherry	curious	smile	name_sherry	prologue_c_049	None					FALSE	FALSE	FALSE								
prologue_c_050	karin	karin	sherry	smile	smile	name_karin	prologue_c_050	None					FALSE	FALSE	FALSE								
prologue_c_051	sherry	karin	sherry	smile	awkward	name_sherry	prologue_c_051	None					FALSE	FALSE	FALSE								
prologue_c_052	sherry	karin	sherry	smile	awkward	name_sherry	prologue_c_052	None					FALSE	FALSE	FALSE								
prologue_c_053	karin	karin	sherry	happy	awkward	name_karin	prologue_c_053	None					FALSE	FALSE	FALSE								
prologue_c_054	sherry	karin	sherry	happy	mock	name_sherry	prologue_c_054	None					FALSE	FALSE	FALSE								
prologue_c_055	karin	karin	sherry	proud	mock	name_karin	prologue_c_055	None					FALSE	FALSE	FALSE								
prologue_c_056	sherry	karin	sherry	proud	easy	name_sherry	prologue_c_056	None					FALSE	FALSE	FALSE								
prologue_c_057	karin	karin	sherry	smile	easy	name_karin	prologue_c_057	None					FALSE	FALSE	FALSE								
prologue_c_058	sherry	karin	sherry	smile	smirk	name_sherry	prologue_c_058	None					FALSE	FALSE	FALSE								
prologue_c_059	karin	karin	sherry	persuade	smirk	name_karin	prologue_c_059	None					FALSE	FALSE	FALSE								
prologue_c_060	sherry	karin	sherry	persuade	mock	name_sherry	prologue_c_060	None					FALSE	FALSE	FALSE								
prologue_c_061	sherry	karin	sherry	persuade	mock	name_sherry	prologue_c_061	None					FALSE	FALSE	FALSE								
prologue_c_062	karin	karin	sherry	panic	mock	name_karin	prologue_c_062	None					FALSE	FALSE	FALSE								
prologue_c_063	sherry	karin	sherry	panic	hassle	name_sherry	prologue_c_063	None					FALSE	FALSE	FALSE								
prologue_c_064							prologue_c_064	None					FALSE	FALSE	FALSE								
prologue_c_065							prologue_c_065	None					FALSE	FALSE	FALSE								
prologue_c_066							prologue_c_066	None					FALSE	FALSE	FALSE								
